WordID	Kanji	Onyomi	Kunyomi	English	JLPT Level	Category
2894	専攻		せんこう	major subject,special study	N3	Vocabulary
2895	全国		ぜんこく	country-wide,nation-wide,whole country,national	N3	Vocabulary
2896	先日		せんじつ	the other day,a few days ago	N3	Vocabulary
2897	前者		ぜんしゃ	the former	N3	Vocabulary
2898	選手		せんしゅ	(1) player (in game),(2) team	N3	Vocabulary
2899	前進		ぜんしん	advance,drive,progress	N3	Vocabulary
2900	全然		ぜんぜん	(1) wholly,entirely,completely,(2) not at all (with neg. verb)	N3	Vocabulary
2901			センター	a center	N3	Vocabulary
2902	全体		ぜんたい	whole,entirety,whatever (is the matter)	N3	Vocabulary
2903	選択		せんたく	selection,choice	N3	Vocabulary
2904	そう		そう	so	N3	Vocabulary
2905	象		ぞう	elephant	N3	Vocabulary
2906	騒音		そうおん	noise	N3	Vocabulary
2907	増加		ぞうか	increase,addition	N3	Vocabulary
2908	操作		そうさ	operation,management,processing	N3	Vocabulary
2909	掃除		そうじ	cleaning,sweeping	N3	Vocabulary
2910	想像		そうぞう	imagination,guess	N3	Vocabulary
2911	相続		そうぞく	succession,inheritance	N3	Vocabulary
2912	相談		そうだん	consultation,discussion	N3	Vocabulary
2913	装置		そうち	equipment,installation,apparatus	N3	Vocabulary
2914	相当		そうとう	suitable,fair,tolerable,proper	N3	Vocabulary
2915	速度		そくど	speed,velocity,rate	N3	Vocabulary
2916	そこ		そこ	bottom,sole	N3	Vocabulary
2917	底		そこ	bottom,sole	N3	Vocabulary
2918			そこで	so (conj),accordingly,now,then,thereupon	N3	Vocabulary
2919	組織		そしき	(1) organization,(2) structure,construction,(3) tissue,(4) system	N3	Vocabulary
2920			そして	and	N3	Vocabulary
2921	注ぐ		そそぐ	to pour (into),to irrigate,to pay,to fill,to feed (e.g. a fire)	N3	Vocabulary
2922	育つ		そだつ	to raise (child),to be brought up,to grow (up)	N3	Vocabulary
2923			そっくり	all,altogether,entirely,be just like,the splitting image of	N3	Vocabulary
2924			そっと	face of the earth	N3	Vocabulary
2925	袖		そで	sleeve	N3	Vocabulary
2926	備える		そなえる	to furnish,to provide for,to equip,to install	N3	Vocabulary
2927	その		その	the,that	N3	Vocabulary
2928			そのうち	eventually,sooner or later,of the previously mentioned	N3	Vocabulary
2929			そのまま	without change,as it is (i.e. now)	N3	Vocabulary
2930	側		そば	side,edge,third person	N3	Vocabulary
2931			ソファー	sofa,couch	N3	Vocabulary
2932	粗末		そまつ	crude,rough,plain,humble	N3	Vocabulary
2933	それ		（接。感）	it,that	N3	Vocabulary
2934			それぞれ	each,every,either,respectively,severally	N3	Vocabulary
2935			それでも	but (still),and yet,nevertheless,even so,notwithstanding	N3	Vocabulary
2936			それと		N3	Vocabulary
2937			それとも	or,or else	N3	Vocabulary
2938	損		そん	loss,disadvantage	N3	Vocabulary
2939	損害		そんがい	damage,injury,loss	N3	Vocabulary
2940	尊敬		そんけい	respect,esteem,reverence,honour	N3	Vocabulary
2941	存在		そんざい	existence,being	N3	Vocabulary
2942	尊重		そんちょう	respect,esteem,regard	N3	Vocabulary
2943	田		た	rice field	N3	Vocabulary
2944	他		た	other (esp. places and things)	N3	Vocabulary
2945	対		たい	pair,couple,set	N3	Vocabulary
2946	大		だい		N3	Vocabulary
2947	台		だい	stand,rack,table,support	N3	Vocabulary
2948	題		だい	title,subject,theme,topic	N3	Vocabulary
2949	体育		たいいく	physical education,gymnastics,athletics	N3	Vocabulary
2950	体温		たいおん	temperature (body)	N3	Vocabulary
2951	大会		たいかい	convention,tournament,mass meeting,rally	N3	Vocabulary
2952	大気		たいき	atmosphere	N3	Vocabulary
2953	代金		だいきん	price,payment,cost,charge	N3	Vocabulary
2954	退屈		たいくつ	tedium,boredom	N3	Vocabulary
2955	滞在		たいざい	stay,sojourn	N3	Vocabulary
2956	大使		たいし	ambassador	N3	Vocabulary
2957	大した		たいした	considerable,great,important,significant,a big deal	N3	Vocabulary
2958	対象		たいしょう	target,object (of worship, study, etc),subject (of taxation, etc)	N3	Vocabulary
2959	大臣		だいじん	cabinet minister	N3	Vocabulary
2960	対する		たいする	to face,to confront,to oppose	N3	Vocabulary
2961	大戦		たいせん	great war,great battle	N3	Vocabulary
2962	大抵		たいてい	usually,generally	N3	Vocabulary
2963	態度		たいど	attitude,manner	N3	Vocabulary
2964	大統領		だいとうりょう	president,chief executive	N3	Vocabulary
2965	大半		たいはん	majority,mostly,generally	N3	Vocabulary
2966	代表		だいひょう	representative,representation,delegation,type,example,model	N3	Vocabulary
2967	大部分		だいぶぶん	most part,greater part,majority	N3	Vocabulary
2968			タイプライター	typewriter	N3	Vocabulary
2969	大変		たいへん	awful,dreadful,terrible,very	N3	Vocabulary
2970	逮捕		たいほ	arrest,apprehension,capture	N3	Vocabulary
2971			ダイヤ	(1) dyer,(2) diagram,(3) (railway) schedule,(4) diamond	N3	Vocabulary
2972	太陽		たいよう	sun,solar	N3	Vocabulary
2973	平ら		たいら	flatness,level,smooth,calm,plain	N3	Vocabulary
2974	代理		だいり	representation,agency,proxy,deputy,agent	N3	Vocabulary
2975	大陸		たいりく	continent	N3	Vocabulary
2976	倒す		たおす	to throw down,to beat,to bring down,to blow down	N3	Vocabulary
2977			タオル	(hand) towel	N3	Vocabulary
2978	だが		だが		N3	Vocabulary
2979	互い		たがい	mutual,reciprocal	N3	Vocabulary
2980	宝		たから	treasure	N3	Vocabulary
2981	だから		だから	so,therefore	N3	Vocabulary
2982	宅		たく	house,home,husband	N3	Vocabulary
2983			だけど	however	N3	Vocabulary
2984	確かめる		たしかめる	to ascertain	N3	Vocabulary
2985	多少		たしょう	more or less,somewhat,a little,some	N3	Vocabulary
2986	助ける		たすける	to help,to save,to rescue	N3	Vocabulary
2987			ただ	free of charge,mere,only	N3	Vocabulary
2988	唯		ただ	free of charge,mere,sole,only,usual,common	N3	Vocabulary
2989	戦い		たたかい	battle,fight,struggle,conflict	N3	Vocabulary
2990	戦う		たたかう	to fight,to battle,to combat	N3	Vocabulary
2991	叩く		たたく	to strike,to clap,to dust,to beat	N3	Vocabulary
2992	直ちに		ただちに	at once,immediately,directly,in person	N3	Vocabulary
2993	立ち上がる		たちあがる	to stand up	N3	Vocabulary
2994	立場		たちば	standpoint,position,situation	N3	Vocabulary
2995	経つ		たつ	to pass,to lapse	N3	Vocabulary
2996	達する		たっする	to reach,to get to	N3	Vocabulary
2997	唯		たった	free of charge,mere,sole,only,usual,common	N3	Vocabulary
2998			だって	but,because,even,also,too	N3	Vocabulary
2999			たっぷり	full,in plenty,ample	N3	Vocabulary
3000	縦		たて	length,height	N3	Vocabulary
3001			たとえ	simile,metaphor,allegory	N3	Vocabulary
3002	谷		たに	valley	N3	Vocabulary
3003	他人		たにん	another person,unrelated person,outsider,stranger	N3	Vocabulary
3004	種		たね	(1) seed,(2) material,(3) cause,source	N3	Vocabulary
3005	束		たば	handbreadth,bundle	N3	Vocabulary
3006	度		たび	counter for occurrences	N3	Vocabulary
3007	旅		たび	travel,trip,journey	N3	Vocabulary
3008			たびたび	often,repeatedly,frequently	N3	Vocabulary
3009	多分		たぶん	perhaps,probably	N3	Vocabulary
3010	玉		たま	ball,sphere,coin	N3	Vocabulary
3011	球		たま	globe,sphere,ball	N3	Vocabulary
3012	弾		たま	bullet,shot,shell	N3	Vocabulary
3013	偶		たま	even number,couple,man and wife,friend	N3	Vocabulary
3014	偶々		たまたま	casually,unexpectedly,accidentally,by chance	N3	Vocabulary
3015			たまらない	intolerable,unbearable,unendurable	N3	Vocabulary
3016	黙る		だまる	to be silent	N3	Vocabulary
3017	駄目		だめ	useless,no good,hopeless	N3	Vocabulary
3018	試し		ためし	trial,test	N3	Vocabulary
3019	試す		ためす	to attempt,to test	N3	Vocabulary
3020	便り		たより	news,tidings,information,correspondence,letter	N3	Vocabulary
3021	頼る		たよる	to rely on,to have recourse to,to depend on	N3	Vocabulary
3022	誰か		だれか	someone,somebody	N3	Vocabulary
3023	段		だん	step,stair,flight of steps,grade,rank,level	N3	Vocabulary
3024	単位		たんい	unit,denomination,credit (in school)	N3	Vocabulary
3025	単語		たんご	word,vocabulary,(usually) single-character word	N3	Vocabulary
3026	男子		だんし	youth,young man	N3	Vocabulary
3027	単純		たんじゅん	simplicity	N3	Vocabulary
3028	誕生		たんじょう	birth	N3	Vocabulary
3029			ダンス	dance	N3	Vocabulary
3030	団体		だんたい	organization,association	N3	Vocabulary
3031	担当		たんとう	(in) charge	N3	Vocabulary
3032	単なる		たんなる	mere,simple,sheer	N3	Vocabulary
3033	単に		たんに	simply,merely,only,solely	N3	Vocabulary
3034	地		ち	earth	N3	Vocabulary
3035	地位		ちい	(social) position,status	N3	Vocabulary
3036	地域		ちいき	area,region	N3	Vocabulary
3037			チーズ	cheese	N3	Vocabulary
3038			チーム	team	N3	Vocabulary
3039	知恵		ちえ	wisdom,wit,sagacity,sense,intelligence,advice	N3	Vocabulary
3040	地下		ちか	basement,underground	N3	Vocabulary
3041	違い		ちがい	difference,discrepancy	N3	Vocabulary
3042	違いない		ちがいない	(phrase) sure,no mistaking it,for certain	N3	Vocabulary
3043	近頃		ちかごろ	lately,recently,nowadays	N3	Vocabulary
3044	地球		ちきゅう	the earth	N3	Vocabulary
3045	地区		ちく	district,section,sector	N3	Vocabulary
3046	遅刻		ちこく	lateness,late coming	N3	Vocabulary
3047	知事		ちじ	prefectural governor	N3	Vocabulary
3048	知識		ちしき	knowledge,information	N3	Vocabulary
3049	父親		ちちおや	father	N3	Vocabulary
3050	知能		ちのう	intelligence,brains	N3	Vocabulary
3051	地平線		ちへいせん	horizon	N3	Vocabulary
3052	地方		ちほう	area,locality,district,region,the coast	N3	Vocabulary
3053	茶		ちゃ	tea	N3	Vocabulary
3054			チャンス	chance,opportunity	N3	Vocabulary
3055			ちゃんと	perfectly,properly,exactly	N3	Vocabulary
3056	中		ちゅう	inside,middle,among	N3	Vocabulary
3057	注		ちゅう	annotation,explanatory note	N3	Vocabulary
3058	中央		ちゅうおう	centre,central,center,middle	N3	Vocabulary
3059	中学		ちゅうがく	middle school,junior high school	N3	Vocabulary
3060	中古		ちゅうこ	(1) used,second-hand,old	N3	Vocabulary
3061	中止		ちゅうし	suspension,stoppage,discontinuance,interruption	N3	Vocabulary
3062	駐車		ちゅうしゃ	parking (e.g. car)	N3	Vocabulary
3063	昼食		ちゅうしょく	lunch,midday meal	N3	Vocabulary
3064	中心		ちゅうしん	center,core,heart,pivot,emphasis,balance	N3	Vocabulary
3065	注目		ちゅうもく	notice,attention,observation	N3	Vocabulary
3066	注文		ちゅうもん	order,request	N3	Vocabulary
3067	長期		ちょうき	long time period	N3	Vocabulary
3068	調査		ちょうさ	investigation,examination,inquiry,survey	N3	Vocabulary
3069	調子		ちょうし	tune,tone,key	N3	Vocabulary
3070	頂上		ちょうじょう	top,summit,peak	N3	Vocabulary
3071			ちょうだい	(1) please do for me (preceded by -te),(2) reception,being given,get	N3	Vocabulary
3072	貯金		ちょきん	(bank) savings	N3	Vocabulary
3073	直接		ちょくせつ	direct,immediate,personal,firsthand	N3	Vocabulary
3074	著者		ちょしゃ	author,writer	N3	Vocabulary
3075	遂に		ついに	finally,at last	N3	Vocabulary
3076	通過		つうか	passage through,passing	N3	Vocabulary
3077	通学		つうがく	commuting to school	N3	Vocabulary
3078	通行		つうこう	passage,passing	N3	Vocabulary
3079	通じる		つうじる	to run to,to lead to,to communicate,to understand	N3	Vocabulary
3080	通信		つうしん	correspondence,communication,news,signal	N3	Vocabulary
3081	捕まる		つかまる	to be caught,to be arrested	N3	Vocabulary
3082	掴む		つかむ	to seize,to catch,to grasp	N3	Vocabulary
3083	疲れ		つかれ	tiredness,fatigue	N3	Vocabulary
3084	月		つき	moon,month	N3	Vocabulary
3085	付き合い		つきあい	association,socializing,fellowship	N3	Vocabulary
3086	次々		つぎつぎ	in succession,one by one	N3	Vocabulary
3087	就く		つく	to settle in (place),to take (seat, position),to study (under teacher)	N3	Vocabulary
3088	注ぐ		つぐ	to pour (into),to irrigate,to pay	N3	Vocabulary
3089	付ける		つける	to attach,to join,to add,to append	N3	Vocabulary
3090	土		つち	earth,soil	N3	Vocabulary
3091	続き		つづき	sequel,continuation	N3	Vocabulary
3092	包み		つつみ	bundle,package,parcel,bale	N3	Vocabulary
3093	勤め		つとめ	(1) service,duty,business,responsibility,task,(2) Buddhist religious services	N3	Vocabulary
3094	務め		つとめ	(1) service,duty,(2) Buddhist religious services	N3	Vocabulary
3095	繋ぐ		つなぐ	to tie,to fasten,to connect,to transfer (phone call)	N3	Vocabulary
3096	常に		つねに	always,constantly	N3	Vocabulary
3097	翼		つばさ	wings	N3	Vocabulary
3098			つまり	in short,in brief,in other words	N3	Vocabulary
3099	罪		つみ	crime,fault,indiscretion	N3	Vocabulary
3100	詰める		つめる	to pack,to shorten,to work out (details)	N3	Vocabulary
3101	積もる		つもる	to pile up	N3	Vocabulary
3102	梅雨		つゆ	rainy season,rain during the rainy season	N3	Vocabulary
3103	辛い		つらい	painful,heart-breaking	N3	Vocabulary
3104	釣		つり		N3	Vocabulary
3105	連れ		つれ	companion,company	N3	Vocabulary
3106			で	outflow,coming (going) out,graduate (of)	N3	Vocabulary
3107	出会い		であい	meeting,rendezvous,encounter	N3	Vocabulary
3108	出会う		であう	to meet by chance,to come across,to happen to encounter	N3	Vocabulary
3109	提案		ていあん	proposal,proposition,suggestion	N3	Vocabulary
3110	定期		ていき	fixed term	N3	Vocabulary
3111	抵抗		ていこう	electrical resistance,resistance,opposition	N3	Vocabulary
3112	提出		ていしゅつ	presentation,submission,filing	N3	Vocabulary
3113	程度		ていど	degree,amount,grade,standard,of the order of (following a number)	N3	Vocabulary
3114	停留所		ていりゅうじょ	bus or tram stop	N3	Vocabulary
3115			デート	date,go on a date	N3	Vocabulary
3116	敵		てき	enemy,rival	N3	Vocabulary
3117	出来事		できごと	incident,affair,happening,event	N3	Vocabulary
3118	適する		てきする	to fit,to suit	N3	Vocabulary
3119	適切		てきせつ	pertinent,appropriate,adequate,relevance	N3	Vocabulary
3120	適度		てきど	moderate	N3	Vocabulary
3121	適用		てきよう	applying	N3	Vocabulary
3122	できる		（可能。出現。発生）	to be able to,to be ready,to occur	N3	Vocabulary
3123	出来るだけ		できるだけ	if at all possible	N3	Vocabulary
3124			できれば		N3	Vocabulary
3125	手品		てじな	sleight of hand,conjuring trick,magic,juggling	N3	Vocabulary
3126			ですから	therefore	N3	Vocabulary
3127	鉄		てつ	iron	N3	Vocabulary
3128	哲学		てつがく	philosophy	N3	Vocabulary
3129	手伝い		てつだい	help,helper,assistant	N3	Vocabulary
3130	徹底		てってい	thoroughness,completeness	N3	Vocabulary
3131	鉄道		てつどう	railroad	N3	Vocabulary
3132	徹夜		てつや	all night,all night vigil,sleepless night	N3	Vocabulary
3133	では		では	chance of going out,opportunity (to succeed),moment of departure,beginning of work	N3	Vocabulary
3134	手間		てま	time,labour	N3	Vocabulary
3135	でも		でも	but,however	N3	Vocabulary
3136			デモ	(abbr) demo,demonstration	N3	Vocabulary
3137	典型		てんけい	type,pattern,archetypal	N3	Vocabulary
3138	天候		てんこう	weather	N3	Vocabulary
3139	電子		でんし	electron	N3	Vocabulary
3140			テント	tent	N3	Vocabulary
3141	伝統		でんとう	tradition,convention	N3	Vocabulary
3142	天然		てんねん	nature,spontaneity	N3	Vocabulary
3143	度		ど	counter for occurrences	N3	Vocabulary
3144	問い		とい	question,query	N3	Vocabulary
3145	党		とう	party (political)	N3	Vocabulary
3146	塔		とう	tower,pagoda	N3	Vocabulary
3147	どう		（接。副）	child,servant,foolishness	N3	Vocabulary
3148	答案		とうあん	examination paper,examination script	N3	Vocabulary
3149	同一		どういつ	identity,sameness,similarity	N3	Vocabulary
3150			どうか	copper coin	N3	Vocabulary
3151	当時		とうじ	at that time,in those days	N3	Vocabulary
3152	動詞		どうし	verb	N3	Vocabulary
3153	同時		どうじ	simultaneous(ly),concurrent,same time,synchronous	N3	Vocabulary
3154			どうしても	by all means,at any cost,no matter what	N3	Vocabulary
3155	到着		とうちゃく	arrival	N3	Vocabulary
3156	道徳		どうとく	morals	N3	Vocabulary
3157	投票		とうひょう	voting,poll	N3	Vocabulary
3158	同様		どうよう	identical,equal to,same (kind),like	N3	Vocabulary
3159	同僚		どうりょう	coworker,colleague,associate	N3	Vocabulary
3160	道路		どうろ	road,highway	N3	Vocabulary
3161	十		とお	10,ten	N3	Vocabulary
3162	通す		とおす	to let pass,to overlook,to continue	N3	Vocabulary
3163	通り		とおり	in accordance with ~,following ~,~ Street,~ Avenue	N3	Vocabulary
3164	通り過ぎる		とおりすぎる	to pass,to pass through	N3	Vocabulary
3165	都会		とかい	city	N3	Vocabulary
3166	時		とき	(1) time,hour,(2) occasion,moment	N3	Vocabulary
3167	解く		とく	to unfasten	N3	Vocabulary
3168	毒		どく	poison,toxicant	N3	Vocabulary
3169	得意		とくい	pride,triumph,prosperity	N3	Vocabulary
3170	読書		どくしょ	reading	N3	Vocabulary
3171	独身		どくしん	bachelorhood,single,unmarried,celibate	N3	Vocabulary
3172	特徴		とくちょう	feature,characteristic	N3	Vocabulary
3173	独特		どくとく	peculiarity,uniqueness,characteristic	N3	Vocabulary
3174	独立		どくりつ	independence (e.g. Ind. Day),self-support	N3	Vocabulary
3175	解ける		とける	to come untied,to come apart	N3	Vocabulary
3176			どこか	somewhere,anywhere	N3	Vocabulary
3177			ところが	however,while,even if	N3	Vocabulary
3178			ところで	by the way,even if,no matter what	N3	Vocabulary
3179	登山		とざん	mountain-climbing	N3	Vocabulary
3180	都市		とし	town,city,municipal,urban	N3	Vocabulary
3181	年月		としつき	months and years	N3	Vocabulary
3182	図書		としょ	books	N3	Vocabulary
3183	年寄		としより	old people,the aged	N3	Vocabulary
3184	閉じる		とじる	to close (e.g. book, eyes),to shut	N3	Vocabulary
3185	途端		とたん	just (now, at the moment, etc.)	N3	Vocabulary
3186	土地		とち	plot of land,lot,soil	N3	Vocabulary
3187	突然		とつぜん	abruptly,suddenly,unexpectedly,all at once	N3	Vocabulary
3188			トップ	top	N3	Vocabulary
3189	届く		とどく	to reach	N3	Vocabulary
3190			とにかく	anyhow,at any rate,anyway,somehow or other,generally speaking,in any case	N3	Vocabulary
3191	飛ばす		とばす	to skip over,to omit	N3	Vocabulary
3192	飛び出す		とびだす	to jump out,to rush out,to fly out	N3	Vocabulary
3193	留める		とめる	to fasten,to turn off,to detain	N3	Vocabulary
3194	友		とも	friend,companion,pal	N3	Vocabulary
3195	共に		ともに	sharing with,participate in	N3	Vocabulary
3196	土曜		どよう	Saturday	N3	Vocabulary
3197	虎		とら	tiger	N3	Vocabulary
3198			ドライブ	drive,trip by car,driving	N3	Vocabulary
3199			トラック	(1) truck,(2) (running) track	N3	Vocabulary
3200			ドラマ	drama	N3	Vocabulary
3201			トランプ	playing cards (lit: trump)	N3	Vocabulary
3202	取り上げる		とりあげる	to take up,to pick up,to disqualify,to confiscate,to deprive	N3	Vocabulary
3203	努力		どりょく	great effort,exertion,endeavour,effort	N3	Vocabulary
3204	どれ		どれ	well,now,let me see,which (of three or more)	N3	Vocabulary
3205			ドレス	dress	N3	Vocabulary
3206	取れる		とれる	to come off,to be taken off,to be removed	N3	Vocabulary
3207	泥		どろ	mud	N3	Vocabulary
3208	とん		（1000	ton	N3	Vocabulary
3209			とんでもない	unexpected,offensive,What a thing to say!,No way!	N3	Vocabulary
3210			どんな	what,what kind of	N3	Vocabulary
3211			どんなに	how,how much	N3	Vocabulary
3212			トンネル	tunnel	N3	Vocabulary
3213	名		な	name,reputation	N3	Vocabulary
3214	内容		ないよう	subject,contents,matter,substance,detail,import	N3	Vocabulary
3215			なお	straight,mischief,ordinary,common	N3	Vocabulary
3216	仲		なか	relation,relationship	N3	Vocabulary
3217	流す		ながす	to drain,to float,to shed (blood, tears),to cruise (e.g. taxi)	N3	Vocabulary
3218			なかなか	very,considerably,easily	N3	Vocabulary
3219	半ば		なかば	middle,half,semi,halfway,partly	N3	Vocabulary
3220	仲間		なかま	company,fellow,colleague,associate	N3	Vocabulary
3221	眺め		ながめ	scene,view,prospect,outlook	N3	Vocabulary
3222	眺める		ながめる	to view,to gaze at	N3	Vocabulary
3223	流れ		ながれ	stream,current	N3	Vocabulary
3224	流れる		ながれる	to stream,to flow,to run (ink),to be washed away	N3	Vocabulary
3225	無し		なし	without	N3	Vocabulary
3226			なぜなら	because	N3	Vocabulary
3227	謎		なぞ	riddle,puzzle,enigma	N3	Vocabulary
3228	納得		なっとく	consent,assent,understanding	N3	Vocabulary
3229	等		など	et cetera,etc.,and the like	N3	Vocabulary
3230	七		なな	seven	N3	Vocabulary
3231	何		なに	what	N3	Vocabulary
3232	何		なん	what	N3	Vocabulary
3233	何か		なにか	something	N3	Vocabulary
3234			なにも	nothing	N3	Vocabulary
3235	鍋		なべ	saucepan,pot	N3	Vocabulary
3236	生		なま	(1) draft (beer),(2) raw,unprocessed	N3	Vocabulary
3237	怠ける		なまける	to be idle,to neglect	N3	Vocabulary
3238	波		なみ	wave	N3	Vocabulary
3239	涙		なみだ	tear	N3	Vocabulary
3240	悩む		なやむ	to be worried,to be troubled	N3	Vocabulary
3241	為る		なる	to change,to be of use,to reach to	N3	Vocabulary
3242	成る		なる	to become	N3	Vocabulary
3243	縄		なわ	rope,hemp	N3	Vocabulary
3244	何で		なんで	Why?,What for?	N3	Vocabulary
3245	何でも		なんでも	by all means,everything	N3	Vocabulary
3246	何とか		なんとか	somehow,anyhow,one way or another	N3	Vocabulary
3247	似合う		にあう	to suit,to match,to become,to be like	N3	Vocabulary
3248	匂い		におい	odour,scent,smell,stench	N3	Vocabulary
3249	苦手		にがて	poor (at),weak (in),dislike (of)	N3	Vocabulary
3250	握る		にぎる	to grasp,to seize,to mould sushi	N3	Vocabulary
3251	日		にち	sun,sunshine,day	N3	Vocabulary
3252	日常		にちじょう	ordinary,regular,everyday,usual	N3	Vocabulary
3253	日曜		にちよう	Sunday	N3	Vocabulary
3254	日光		にっこう	sunlight	N3	Vocabulary
3255	日中		にっちゅう	daytime,broad daylight	N3	Vocabulary
3256			にっこり	smile sweetly,smile,grin	N3	Vocabulary
3257	日本		にっぽん	Japan	N3	Vocabulary
3258	日本		にほん	Japan	N3	Vocabulary
3259	入院		にゅういん	hospitalization	N3	Vocabulary
3260	入学		にゅうがく	entry to school or university,matriculation	N3	Vocabulary
3261	入場		にゅうじょう	entrance,admission,entering	N3	Vocabulary
3262	人気		にんき	sign of life	N3	Vocabulary
3263	人間		にんげん	human being,man,person	N3	Vocabulary
3264	抜く		ぬく	to extract,to omit,to surpass,to draw out,to unplug	N3	Vocabulary
3265	抜ける		ぬける	to come out,to fall out,to be omitted	N3	Vocabulary
3266	布		ぬの	cloth	N3	Vocabulary
3267	濡れる		ぬれる	to get wet	N3	Vocabulary
3268	ね		（感）	value,price,cost,worth,merit	N3	Vocabulary
3269	根		ね	root	N3	Vocabulary
3270	値		ね	value,price,cost	N3	Vocabulary
3271	願い		ねがい	desire,wish,request	N3	Vocabulary
3272	願う		ねがう	to desire,to wish,to request	N3	Vocabulary
3273	鼠		ねずみ	(1) mouse,rat,(2) dark gray,slate color	N3	Vocabulary
3274	値段		ねだん	price,cost	N3	Vocabulary
3275	熱心		ねっしん	zeal,enthusiasm	N3	Vocabulary
3276	熱帯		ねったい	tropics	N3	Vocabulary
3277	熱中		ねっちゅう	nuts!,enthusiasm,zeal,mania	N3	Vocabulary
3278	年間		ねんかん	year	N3	Vocabulary
3279	年月		ねんげつ	months and years	N3	Vocabulary
3280	年中		ねんじゅう	whole year,always,everyday	N3	Vocabulary
3281	年代		ねんだい	age,era,period,date	N3	Vocabulary
3282	年齢		ねんれい	age,years	N3	Vocabulary
3283	野		の	field	N3	Vocabulary
3284	能		のう	being skilled in,nicely,properly	N3	Vocabulary
3285	農家		のうか	farmer,farm family	N3	Vocabulary
3286	農業		のうぎょう	agriculture	N3	Vocabulary
3287	農民		のうみん	farmers,peasants	N3	Vocabulary
3288	能力		のうりょく	ability,faculty	N3	Vocabulary
3289	ノー		（no）		N3	Vocabulary
3290	軒		のき	eaves	N3	Vocabulary
3291	残す		のこす	to leave (behind, over),to bequeath,to save,to reserve	N3	Vocabulary
3292	残り		のこり	remnant,residue,remaining,left-over	N3	Vocabulary
3293	乗せる		のせる	to place on (something),to take on board,to give a ride	N3	Vocabulary
3294	除く		のぞく	to remove,to exclude,to except	N3	Vocabulary
3295	望み		のぞみ	wish,desire,(a) hope	N3	Vocabulary
3296	望む		のぞむ	to desire,to wish for,to see,to command (a view of)	N3	Vocabulary
3297	後		のち	afterwards,since then,in the future	N3	Vocabulary
3298			ノック	(1) knock,(2) fungo (baseball)	N3	Vocabulary
3299	喉		のど	throat	N3	Vocabulary
3300	伸ばす		のばす	to lengthen,to stretch,to reach out,to grow (beard)	N3	Vocabulary
3301	伸びる		のびる	to stretch,to extend,to make progress,to grow (beard, body height)	N3	Vocabulary
3302	述べる		のべる	to state,to express,to mention	N3	Vocabulary
3303	昇る		のぼる	to arise,to ascend,to go up	N3	Vocabulary
3304			のんびり	carefree,at leisure	N3	Vocabulary
3305	場		ば	place,field (physics)	N3	Vocabulary
3306	はあ		（感）		N3	Vocabulary
3307			パーセント	percent	N3	Vocabulary
3308	はい		（感）	wear,put on (sword)	N3	Vocabulary
3309	灰		はい	ash	N3	Vocabulary
3310	梅雨		ばいう	rainy season,rain during the rainy season	N3	Vocabulary
3311			バイオリン	violin	N3	Vocabulary
3312			ハイキング	hiking	N3	Vocabulary
3313	配達		はいたつ	delivery,distribution	N3	Vocabulary
3314			パイプ	(1) pipe,tube,(2) channels, official or otherwise	N3	Vocabulary
3315	俳優		はいゆう	actor,actress,player,performer	N3	Vocabulary
3316			パイロット	pilot	N3	Vocabulary
3317	墓		はか	grave,tomb	N3	Vocabulary
3318	馬鹿		ばか	fool,idiot,trivial matter,folly	N3	Vocabulary
3319	博士		はかせ	doctorate,PhD	N3	Vocabulary
3320	計る		はかる	to measure,to weigh,to survey	N3	Vocabulary
3321	履く		はく	to wear,to put on (lower body)	N3	Vocabulary
3322	吐く		はく	(1) to breathe,(2) to tell (lies),(3) to vomit,to disgorge	N3	Vocabulary
3323	拍手		はくしゅ	clapping hands,applause	N3	Vocabulary
3324	莫大		ばくだい	enormous,vast	N3	Vocabulary
3325	爆発		ばくはつ	explosion,detonation,eruption	N3	Vocabulary
3326	博物館		はくぶつかん	museum	N3	Vocabulary
3327	激しい		はげしい	violent,vehement,intense	N3	Vocabulary
3328			はさみ	scissors	N3	Vocabulary
3329	破産		はさん	(personal) bankruptcy	N3	Vocabulary
3330	端		はし	end (e.g. of street),edge,tip,margin,point	N3	Vocabulary
3331	始まり		はじまり	origin,beginning	N3	Vocabulary
3332			パス	path,pass (in games)	N3	Vocabulary
3333	外す		はずす	to unfasten,to remove	N3	Vocabulary
3334			パスポート	passport	N3	Vocabulary
3335	旗		はた	flag	N3	Vocabulary
3336	肌		はだ	skin	N3	Vocabulary
3337	裸		はだか	naked,nude	N3	Vocabulary
3338	畑		はたけ	field	N3	Vocabulary
3339	二十		はたち	20 years old,20th year	N3	Vocabulary
3340	働き		はたらき	work,labor	N3	Vocabulary
3341			バッグ	bag,bug	N3	Vocabulary
3342	発見		はっけん	discovery,detection,finding	N3	Vocabulary
3343	発行		はっこう	issue (publications)	N3	Vocabulary
3344	発車		はっしゃ	departure of a vehicle	N3	Vocabulary
3345	罰する		ばっする	to punish,to penalize	N3	Vocabulary
3346	発達		はったつ	development,growth	N3	Vocabulary
3347			ばったり	with a clash (thud),with a bang,plump,flop	N3	Vocabulary
3348	発展		はってん	development,growth	N3	Vocabulary
3349	発表		はっぴょう	announcement,publication	N3	Vocabulary
3350	発明		はつめい	invention	N3	Vocabulary
